fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,good_quality,cluster,free_to_total_SO2,total_acidity,alcohol_acidity_ratio,PC1_score,PC2_score
9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6,0,1,0.47058823529411764,9.6,21.0,0.402555778784512,-1.1043551765483026
9.5,0.86,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5,0,0,0.4642857142857143,10.36,11.627906976744185,0.0031966870087524134,0.05569259089567838
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6,0,0,0.7285714285714285,7.82,24.807692307692307,-0.9797976564394749,0.729751667593296
7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6,0,0,0.6363636363636364,7.98,19.48275862068966,-1.9810854165719036,-1.2899379794157242
9.8,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,7,1,1,0.42857142857142855,10.14,33.529411764705884,0.37762923291793177,-2.62688061337333
7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5,0,0,0.5,7.46,26.111111111111114,-0.6429417788230265,1.4176311455082966
7.7,0.39,0.12,1.7,0.0969999999999999,19.0,27.0,0.99596,3.16,0.49,9.4,5,0,0,0.7037037037037037,8.09,24.102564102564102,-0.2831333242574228,-0.017525359074436
9.7,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6,0,1,0.6666666666666666,9.995,36.949152542372886,0.782686983174358,-1.5743495932233451
7.1,0.34,0.28,2.0,0.0819999999999999,31.0,68.0,0.99694,3.45,0.48,9.4,5,0,0,0.45588235294117646,7.4399999999999995,27.64705882352941,-0.6648835306932592,1.2559928522766193
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,6,0,0,0.6382978723404256,6.9,23.5,-1.4190777386932718,0.9266671846706664
10.0,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5,0,1,0.22727272727272727,10.35,26.85714285714286,1.930156244371475,1.1582982739317726
7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6,0,0,0.4634146341463415,8.3,16.833333333333332,-1.065981433848139,0.41969905918376854
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7,1,0,0.2727272727272727,6.26,19.393939393939394,-3.681533613316192,-1.952159110986635
8.9,0.84,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6,0,0,0.4,9.74,10.833333333333334,-0.19014897980401813,-0.7334766563984793
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6,0,0,0.5833333333333334,7.09,18.695652173913047,-3.6211590980533215,-2.201385482171865
7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7,1,0,0.5,7.93,26.74418604651163,-0.9605298557118009,-1.9656784343144433
9.9,0.35,0.38,1.5,0.0579999999999999,31.0,47.0,0.99676,3.26,0.82,10.6,7,1,1,0.6595744680851063,10.25,30.28571428571429,1.0401050760429011,-0.08284862938202384
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7,1,1,0.48148148148148145,9.389999999999999,40.3448275862069,0.44534395854577746,-1.8146531596217688
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7,1,0,0.5,7.16,35.55555555555556,-1.6480250323925967,-2.963160964878604
8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5,0,0,0.6,8.629999999999999,23.953488372093027,-0.13908905766620827,0.1775646858107319
9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7,1,1,0.48,9.4,39.0,0.4553484199902704,-1.8972244809903833
8.9,0.35,0.4,3.6,0.11,12.0,24.0,0.99549,3.23,0.7,12.0,7,1,1,0.5,9.25,34.285714285714285,0.7505066380860207,-1.4969240030942028
9.6,0.5,0.36,2.8,0.1159999999999999,26.0,55.0,0.99722,3.18,0.68,10.9,5,0,1,0.4727272727272727,10.1,21.8,1.2007667273205453,0.4428532404178979
8.9,0.28,0.45,1.7,0.067,7.0,12.0,0.99354,3.25,0.55,12.3,7,1,1,0.5833333333333334,9.18,43.92857142857142,-0.13606082697601635,-2.8472143000201826
8.9,0.32,0.31,2.0,0.088,12.0,19.0,0.9957,3.17,0.55,10.4,6,0,1,0.631578947368421,9.22,32.5,0.48704810102987084,-1.227560604234795
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,5,0,0,0.34375,8.705,9.950248756218906,-1.1962055319207061,0.45586850045415656
7.5,0.71,0.0,1.6,0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6,0,0,0.7096774193548387,8.21,14.084507042253522,-1.55776804781932,0.5585277329449996
8.0,0.58,0.16,2.0,0.12,3.0,7.0,0.99454,3.22,0.58,11.2,6,0,0,0.42857142857142855,8.58,19.310344827586206,-0.74353791557673,-1.6718757301418095
10.5,0.39,0.46,2.2,0.075,14.0,27.0,0.99598,3.06,0.84,11.4,6,0,1,0.5185185185185185,10.89,29.23076923076923,1.8561354554786953,-1.5391937755066252
8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,3.27,0.75,12.6,7,1,1,0.42857142857142855,9.280000000000001,33.1578947368421,0.1554222793335541,-2.056965560342658
8.0,0.18,0.37,0.9,0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6,0,1,0.3302752293577982,8.18,70.55555555555556,-0.4640888808183524,-0.5158438095182187
7.0,0.5,0.14,1.8,0.078,10.0,23.0,0.99636,3.53,0.61,10.4,5,0,0,0.43478260869565216,7.5,20.8,-1.5417861810403815,-0.7221035199289612
11.3,0.36,0.66,2.4,0.123,3.0,8.0,0.99642,3.2,0.53,11.9,6,0,1,0.375,11.66,33.05555555555556,2.005551249980639,-2.5304921484386003
7.0,0.51,0.09,2.1,0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5,0,0,0.4444444444444444,7.51,20.588235294117645,-1.421322692115262,-1.2744684110639082
8.2,0.32,0.42,2.3,0.098,3.0,9.0,0.99506,3.27,0.55,12.3,6,0,1,0.3333333333333333,8.52,38.4375,0.006121160178567679,-2.5904930939163284
7.7,0.58,0.01,1.8,0.088,12.0,18.0,0.99568,3.32,0.56,10.5,7,1,0,0.6666666666666666,8.28,18.10344827586207,-1.3498053998537352,-0.6125637595988667
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,6,0,0,0.3953488372093023,9.43,12.530120481927712,-0.7297702242038642,0.9249243802218727
7.9,0.31,0.32,1.9,0.066,14.0,36.0,0.99364,3.41,0.56,12.6,6,0,0,0.3888888888888889,8.21,40.64516129032258,-1.1922053641195596,-1.9445988184743224
6.4,0.795,0.0,2.2,0.065,28.0,52.0,0.99378,3.49,0.52,11.6,5,0,0,0.5384615384615384,7.195,14.591194968553458,-3.1412534317769905,0.5557885951629876
7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,6,0,0,0.6029411764705882,7.54,29.705882352941174,-0.7907288662708067,1.4508423880793502
7.1,0.59,0.0,2.1,0.091,9.0,14.0,0.99488,3.42,0.55,11.5,7,1,0,0.6428571428571429,7.6899999999999995,19.491525423728813,-2.087158254479666,-1.173231310824908
7.3,0.55,0.01,1.8,0.093,9.0,15.0,0.99514,3.35,0.58,11.0,7,1,0,0.6,7.85,20.0,-1.621609542154413,-1.07693184470065
8.1,0.82,0.0,4.1,0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5,0,0,0.35714285714285715,8.92,11.707317073170731,-0.7663653477177799,0.44172954194430775
7.5,0.57,0.08,2.6,0.089,14.0,27.0,0.99592,3.3,0.59,10.4,6,0,0,0.5185185185185185,8.07,18.245614035087723,-0.9752197818684192,-0.21666174175501596
8.9,0.745,0.18,2.5,0.077,15.0,48.0,0.99739,3.2,0.47,9.7,6,0,0,0.3125,9.645,13.020134228187919,-0.12282206710724913,0.7200133113578159
10.1,0.37,0.34,2.4,0.085,5.0,17.0,0.99683,3.17,0.65,10.6,7,1,1,0.29411764705882354,10.469999999999999,28.64864864864865,1.2301005288551727,-1.5353909906913965
7.6,0.31,0.34,2.5,0.0819999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7,1,0,0.7428571428571429,7.909999999999999,40.32258064516129,-0.5445152651089281,-1.2067187772941528
7.3,0.91,0.1,1.8,0.074,20.0,56.0,0.99672,3.35,0.56,9.2,5,0,0,0.35714285714285715,8.209999999999999,10.10989010989011,-1.4441146814497756,1.4645634399139775
8.7,0.41,0.41,6.2,0.078,25.0,42.0,0.9953,3.24,0.77,12.6,7,1,1,0.5952380952380952,9.11,30.731707317073173,0.7189318530886127,-0.3494428619316772
8.9,0.5,0.21,2.2,0.088,21.0,39.0,0.99692,3.33,0.83,11.1,6,0,1,0.5384615384615384,9.4,22.2,0.16840818834800705,-0.25182188274399736
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,5,0,0,0.5,8.365,10.569948186528498,-2.0719331086021517,0.8169491718798407
6.9,0.49,0.19,1.7,0.079,13.0,26.0,0.99547,3.38,0.64,9.8,6,0,0,0.5,7.390000000000001,20.000000000000004,-1.0945489540489663,-0.48464878340504
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,7,1,1,0.46153846153846156,9.89,27.94871794871795,2.0009341161953342,0.6524551095006713
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,6,0,0,0.22641509433962265,6.79,31.282051282051277,-1.4890360756750842,-1.3043577833649342
6.9,0.44,0.0,1.4,0.07,32.0,38.0,0.99438,3.32,0.58,11.4,6,0,0,0.8421052631578947,7.340000000000001,25.90909090909091,-1.8958061998009699,-0.05865053661092952
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,6,0,0,0.7333333333333333,8.379999999999999,13.717948717948717,-1.5552809549819855,1.1114458734539752
7.1,0.43,0.17,1.8,0.0819999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,0,0,0.5294117647058824,7.529999999999999,24.186046511627907,-1.1868461825583017,0.45719232576306346
9.3,0.49,0.36,1.7,0.081,3.0,14.0,0.99702,3.27,0.78,10.9,6,0,1,0.21428571428571427,9.790000000000001,22.244897959183675,0.7224240018699251,-1.7309800373198139
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6,0,1,0.35294117647058826,9.8,21.6,0.7292968614855981,-1.448408101471494
8.5,0.46,0.59,1.4,0.414,16.0,45.0,0.99702,3.03,1.34,9.2,5,0,1,0.35555555555555557,8.96,19.999999999999996,4.197274315619704,0.5447185665690875
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,5,0,0,0.76,6.205,21.32231404958678,-3.5024553817463904,-1.2120809658507428
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,7,1,1,0.45,8.63,38.484848484848484,-0.305560095270467,-2.488509314974234
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,6,0,0,0.06493506493506493,8.84,14.21875,0.6167651603399843,0.6883856737754565
8.9,0.48,0.53,4.0,0.1009999999999999,3.0,10.0,0.99586,3.21,0.59,12.1,7,1,1,0.3,9.38,25.208333333333332,0.8561070634496016,-1.9970852633710374
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,5,0,0,0.3111111111111111,8.02,21.666666666666668,0.8274463277648287,2.1834219466038167
9.9,0.53,0.57,2.4,0.093,30.0,52.0,0.9971,3.19,0.76,11.6,7,1,1,0.5769230769230769,10.43,21.886792452830186,1.5779901603467064,0.014098581665065231
11.6,0.23,0.57,1.8,0.074,3.0,8.0,0.9981,3.14,0.7,9.9,6,0,1,0.375,11.83,43.04347826086956,2.7661490611609594,-2.0129376979351394
9.1,0.4,0.5,1.8,0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8,1,1,0.4375,9.5,31.25,0.4376384931748298,-2.6079046112430206
8.0,0.38,0.44,1.9,0.098,6.0,15.0,0.9956,3.3,0.64,11.4,6,0,1,0.4,8.38,30.0,0.13656974155662907,-1.9490299492048189
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,6,0,1,0.35294117647058826,10.489999999999998,40.6896551724138,1.4997841437291162,-2.4721145198594843
8.2,0.74,0.09,2.0,0.067,5.0,10.0,0.99418,3.28,0.57,11.8,6,0,0,0.5,8.94,15.945945945945947,-1.6213111517860965,-1.6416876432755552
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6,0,0,0.3,8.31,16.721311475409834,-0.6259346115036521,-0.6949027711757826
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.99358,3.4,0.72,12.5,7,1,0,0.5,7.119999999999999,24.038461538461537,-2.077856313102738,-1.497931567327869
11.1,0.31,0.53,2.2,0.06,3.0,10.0,0.99572,3.02,0.83,10.9,7,1,1,0.3,11.41,35.16129032258065,2.3350691104067063,-2.4702349527632683
8.0,0.62,0.35,2.8,0.086,28.0,52.0,0.997,3.31,0.62,10.8,5,0,0,0.5384615384615384,8.62,17.41935483870968,-0.060904017836381136,0.732728078614545
9.3,0.33,0.45,1.5,0.057,19.0,37.0,0.99498,3.18,0.89,11.1,7,1,1,0.5135135135135135,9.63,33.63636363636363,0.980038200094347,-1.3239779372043945
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,0,0,0.32608695652173914,8.27,11.948051948051948,0.6994223961833135,3.7078340241863965
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,6,0,0,0.44,7.55,27.142857142857146,-0.45987402145873857,1.3796449041634973
8.0,0.62,0.33,2.7,0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6,0,0,0.43243243243243246,8.62,17.258064516129032,-0.10498536695054636,-0.036593412960478106
9.1,0.25,0.34,2.0,0.071,45.0,67.0,0.99769,3.44,0.86,10.2,7,1,1,0.6716417910447762,9.35,40.8,0.7307195201555929,1.2572342184853875
9.9,0.32,0.56,2.0,0.073,3.0,8.0,0.99534,3.15,0.73,11.4,6,0,1,0.375,10.22,35.625,1.4382767685841091,-2.6365858878556354
8.6,0.37,0.65,6.4,0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5,0,1,0.375,8.969999999999999,29.72972972972973,1.7630946096317934,-1.2082694293479288
7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,3.01,0.51,12.3,7,1,1,0.13489208633093525,8.200000000000001,41.00000000000001,1.4539004167212943,4.230102291177188
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,6,0,1,0.375,10.57,43.7037037037037,0.9156680608790189,-3.068284717320544
7.9,0.3,0.68,8.3,0.05,37.5,289.0,0.99316,3.01,0.51,12.3,7,1,1,0.12975778546712802,8.200000000000001,41.00000000000001,1.4657666560502518,4.419933289962524
7.2,0.38,0.3,1.8,0.073,31.0,70.0,0.99685,3.42,0.59,9.5,6,0,0,0.44285714285714284,7.58,25.0,-0.4809817248489716,1.1855115259781908
8.7,0.42,0.45,2.4,0.072,32.0,59.0,0.99617,3.33,0.77,12.0,6,0,1,0.5423728813559322,9.12,28.571428571428573,0.38933005905395834,-0.08158307742024079
6.8,0.48,0.08,1.8,0.074,40.0,64.0,0.99529,3.12,0.49,9.6,5,0,0,0.625,7.279999999999999,20.0,-0.8911765697688045,1.6757669396289765
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7,1,1,0.3333333333333333,8.84,34.11764705882353,0.47750489412106495,-1.7417336744228233
7.9,0.19,0.42,1.6,0.057,18.0,30.0,0.994,3.29,0.69,11.2,6,0,1,0.6,8.09,58.94736842105263,-0.1198323520545262,-1.6667490924007686
11.6,0.41,0.54,1.5,0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7,1,1,0.5365853658536586,12.01,24.146341463414636,2.7892355071234016,-0.3259908414872202
10.0,0.26,0.54,1.9,0.083,42.0,74.0,0.99451,2.98,0.63,11.8,8,1,1,0.5675675675675675,10.26,45.38461538461539,1.6384846658679104,0.12200996488561625
7.9,0.34,0.42,2.0,0.086,8.0,19.0,0.99546,3.35,0.6,11.4,6,0,1,0.42105263157894735,8.24,33.529411764705884,-0.16001679070513417,-1.837924058606078
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,6,0,0,0.625,7.54,21.296296296296294,-1.8789052139278082,-1.2982280476133026
9.2,0.31,0.36,2.2,0.079,11.0,31.0,0.99615,3.33,0.86,12.0,7,1,1,0.3548387096774194,9.51,38.70967741935484,0.6147900273576812,-1.7699637397044738
6.6,0.725,0.09,5.5,0.1169999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,0,0,0.5294117647058824,7.324999999999999,14.896551724137932,-1.1974708595645218,0.1953758184677941
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,5,0,1,0.3,9.8,26.25,1.3570751941679395,-1.2298496011079614
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5,0,1,0.2777777777777778,9.12,18.076923076923077,0.48682969858836983,-0.8881767522459642
8.0,0.31,0.45,2.1,0.216,5.0,16.0,0.99358,3.15,0.81,12.5,7,1,1,0.3125,8.31,40.32258064516129,0.9230430820126667,-2.462611146841867
8.4,0.34,0.42,2.1,0.072,23.0,36.0,0.99392,3.11,0.78,12.4,6,0,1,0.6388888888888888,8.74,36.470588235294116,0.4343894426953434,-1.483917210322961
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,6,0,0,0.56,7.890000000000001,24.489795918367346,-1.265591664039949,-1.5123925043367974
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,6,0,0,0.6,6.58,23.333333333333332,-2.3569209328417657,-0.7247724840506984
8.0,0.48,0.34,2.2,0.073,16.0,25.0,0.9936,3.28,0.66,12.4,6,0,0,0.64,8.48,25.833333333333336,-0.76257756578333,-1.694767680123229
6.3,0.57,0.28,2.1,0.048,13.0,49.0,0.99374,3.41,0.6,12.8,5,0,0,0.2653061224489796,6.87,22.456140350877195,-2.0583185924294685,-1.3296623565126633
8.2,0.23,0.42,1.9,0.069,9.0,17.0,0.99376,3.21,0.54,12.3,6,0,1,0.5294117647058824,8.43,53.47826086956522,-0.16164805468153817,-2.5993766246415886
9.1,0.3,0.41,2.0,0.068,10.0,24.0,0.99523,3.27,0.85,11.7,7,1,1,0.4166666666666667,9.4,39.0,0.6423942130407574,-2.052087918398835
8.1,0.78,0.1,3.3,0.09,4.0,13.0,0.99855,3.36,0.49,9.5,5,0,0,0.3076923076923077,8.879999999999999,12.179487179487179,-0.6232200689600993,0.13277772938091081
10.8,0.47,0.43,2.1,0.171,27.0,66.0,0.9982,3.17,0.76,10.8,6,0,1,0.4090909090909091,11.270000000000001,22.978723404255323,2.2822465046219276,0.658890863716928
8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6,0,0,0.42857142857142855,8.83,18.867924528301884,-0.8241911769291997,-1.0096749902911155
5.4,0.42,0.27,2.0,0.092,23.0,55.0,0.99471,3.78,0.64,12.3,7,1,0,0.41818181818181815,5.82,29.28571428571429,-2.716003707836178,-0.49895525118843126
7.9,0.33,0.41,1.5,0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,6,0,1,0.17142857142857143,8.23,33.33333333333333,-0.26620018557066966,-1.906894269494151
8.9,0.24,0.39,1.6,0.074,3.0,10.0,0.99698,3.12,0.59,9.5,6,0,1,0.3,9.14,39.583333333333336,1.2593057588273273,-1.636712047718205
5.0,0.4,0.5,4.3,0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6,0,0,0.3625,5.4,34.0,-2.4413086225438234,-0.7293740496508812
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6,0,0,0.7142857142857143,7.6899999999999995,16.376811594202902,-1.6602688817573363,-0.42416718330560294
7.1,0.39,0.12,2.1,0.065,14.0,24.0,0.99252,3.3,0.53,13.3,6,0,0,0.5833333333333334,7.489999999999999,34.1025641025641,-2.031024877742603,-2.17905291221145
5.6,0.66,0.0,2.5,0.066,7.0,15.0,0.99256,3.52,0.58,12.9,5,0,0,0.4666666666666667,6.26,19.545454545454547,-3.5428483026008513,-1.8642684434883445
7.9,0.54,0.34,2.5,0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8,1,0,0.47058823529411764,8.440000000000001,24.259259259259256,-0.8380831661628079,-2.503087831938533
6.6,0.5,0.0,1.8,0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6,0,0,0.75,7.1,24.6,-2.705971065031703,-1.0420286054338532
6.3,0.47,0.0,1.4,0.055,27.0,33.0,0.9922,3.45,0.48,12.3,6,0,0,0.8181818181818182,6.77,26.17021276595745,-3.2368368025123377,-0.9167139669496311
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,6,0,1,0.5862068965517241,11.1,27.999999999999996,1.4078936103993445,-1.0903532052536817
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,4,0,0,0.23076923076923078,7.08,19.82758620689655,-2.5237705264901424,-1.3651336387049773
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,7,1,1,0.48148148148148145,9.040000000000001,47.083333333333336,0.16943392806151025,-1.8927716061182485
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,6,0,0,0.2727272727272727,6.09,46.55172413793104,-2.4493290020419978,-3.400310472482278
6.3,0.76,0.0,2.9,0.072,26.0,52.0,0.99379,3.51,0.6,11.5,6,0,0,0.5,7.06,15.131578947368421,-2.945887554339336,0.56599561599313
10.0,0.43,0.33,2.7,0.095,28.0,89.0,0.9984,3.22,0.68,10.0,5,0,1,0.3146067415730337,10.43,23.25581395348837,1.4952294804751536,1.4284999017558049
10.5,0.43,0.35,3.3,0.092,24.0,70.0,0.99798,3.21,0.69,10.5,6,0,1,0.34285714285714286,10.93,24.41860465116279,1.6180960031032925,0.7125545938855186
9.1,0.6,0.0,1.9,0.0579999999999999,5.0,10.0,0.9977,3.18,0.63,10.4,6,0,0,0.5,9.7,17.333333333333336,-0.18310115679751995,-0.9453796568159393
5.9,0.19,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,9.5,5,0,0,0.4222222222222222,6.090000000000001,50.0,-1.582516806440124,2.9810078359267362
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,7,1,0,0.47368421052631576,7.760000000000001,37.77777777777778,-0.9520999286031945,-2.1335133028732147
7.2,0.48,0.07,5.5,0.089,10.0,18.0,0.99684,3.37,0.68,11.2,7,1,0,0.5555555555555556,7.68,23.333333333333332,-0.640289612036153,-0.3791383237372411
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,7,1,1,0.4,8.78,42.14285714285714,0.041532002483782554,-2.419407465699515
8.0,0.25,0.43,1.7,0.067,22.0,50.0,0.9946,3.38,0.6,11.9,6,0,1,0.44,8.25,47.6,-0.42129814813192945,-1.1614557059855946
10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6,0,1,0.46153846153846156,10.92,21.923076923076923,1.4318000074651078,-1.739254299832412
7.5,0.41,0.15,3.7,0.104,29.0,94.0,0.99786,3.14,0.58,9.1,5,0,0,0.30851063829787234,7.91,22.195121951219512,0.6057012390268451,2.336226822826085
8.2,0.51,0.24,2.0,0.079,16.0,86.0,0.99764,3.34,0.64,9.5,6,0,0,0.18604651162790697,8.709999999999999,18.627450980392158,0.051239654029703326,1.037068998076481
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,6,0,0,0.4177215189873418,7.7,23.75,-0.32625151830089366,1.4505102882143617
8.2,0.38,0.32,2.5,0.08,24.0,71.0,0.99624,3.27,0.85,11.0,6,0,1,0.3380281690140845,8.58,28.94736842105263,0.48272922641069477,0.2013125028738258
6.9,0.45,0.11,2.4,0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6,0,0,0.5,7.3500000000000005,25.333333333333332,-1.6527747675605198,-1.8775170645316013
7.0,0.22,0.3,1.8,0.065,16.0,20.0,0.99672,3.61,0.82,10.0,6,0,0,0.8,7.22,45.45454545454545,-0.671641181898431,-0.9369498095892392
7.3,0.32,0.23,2.3,0.066,35.0,70.0,0.99588,3.43,0.62,10.1,5,0,0,0.5,7.62,31.5625,-0.7830988924048307,1.0570381200086854
8.2,0.2,0.43,2.5,0.076,31.0,51.0,0.99672,3.53,0.81,10.4,6,0,1,0.6078431372549019,8.399999999999999,52.0,0.28612523397119377,0.12901008606773468
7.8,0.5,0.12,1.8,0.178,6.0,21.0,0.996,3.28,0.87,9.8,6,0,0,0.2857142857142857,8.3,19.6,0.16330807543084586,-0.6312346517351751
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,7,1,1,0.42857142857142855,10.41,28.780487804878053,1.2812010142218553,-1.2988076008944207
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,0,0,0.42857142857142855,8.19,29.74358974358974,-0.34374790473406536,-1.790254498728278
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,6,0,1,0.5454545454545454,10.35,34.285714285714285,0.6624220203706136,-2.45096434514771
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,7,1,1,0.3333333333333333,8.53,38.78787878787879,-0.22870769687660977,-2.6831768765117405
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,6,0,0,0.22857142857142856,6.68,21.551724137931036,-2.2905454347185805,-0.6233081968360831
8.3,0.6,0.25,2.2,0.118,9.0,38.0,0.99616,3.15,0.53,9.8,5,0,0,0.23684210526315788,8.9,16.333333333333336,0.17799852180521078,-0.13652331307672627
9.6,0.42,0.35,2.1,0.083,17.0,38.0,0.99622,3.23,0.66,11.1,6,0,1,0.4473684210526316,10.02,26.428571428571427,0.6664411364990047,-0.8065213266900876
6.6,0.58,0.0,2.2,0.1,50.0,63.0,0.99544,3.59,0.68,11.4,6,0,0,0.7936507936507936,7.18,19.655172413793107,-2.3709285625162684,1.8097458381613756
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,7,1,1,0.5113636363636364,8.68,65.55555555555556,0.5350578679019476,0.5051385642731313
5.1,0.51,0.18,2.1,0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7,1,0,0.15841584158415842,5.609999999999999,25.294117647058822,-2.567210476963103,-0.5238702451003155
6.7,0.41,0.43,2.8,0.076,22.0,54.0,0.99572,3.42,1.16,10.6,6,0,1,0.4074074074074074,7.11,25.853658536585368,0.24282744780074814,-0.10651122079381699
10.2,0.41,0.43,2.2,0.11,11.0,37.0,0.99728,3.16,0.67,10.8,5,0,1,0.2972972972972973,10.61,26.34146341463415,1.6461317494557262,-0.907797002492645
